-0,0011333202691220512; 0,996458111901455
0,11900468406384068; 0,9783603139563428
0,19661596119929448; 0,9570687869620931
0,23914268839680342; 0,9368418363175559
0,26891139743505976; 0,9027753931267565
0,286985256494001; 0,8676443735862446
0,2986801064733159; 0,8357070830948701
0,3167539655322572; 0,7878011473578084
0,3358909927711362; 0,7313786008230467
0,35821752454982847; 0,6728269015888603
0,38585989722820924; 0,6185335077535237
0,41775494262634094; 0,5557235031204872
0,46772384708341397; 0,4737511241926261
0,5155664151806116; 0,4066828141607397
0,5867986832364391; 0,32471043523287857
0,670788969451519; 0,24593178535415483
0,7590319283863503; 0,17247601722399342
0,8834226054390639; 0,08092245114871999
0,9982447688723379; 0,008531259368271149
